gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000163191.5,511.67816517025716,1.5627468153654551,0.3940259204289581,3.96610155409107,7.305774437825415e-5,0.0010816981376746567,up
ENSG00000238279.1,22.230484612206016,4.3561622044545505,1.027360486980853,4.240149645287786,2.2337082340750076e-5,4.03538236526308e-4,up
ENSG00000188015.8,154.70701961469328,5.937358498041084,0.8452251383960979,7.024588158023595,2.1469858284846853e-12,2.655005010435991e-10,up
ENSG00000196754.9,137.9074961611266,3.261715686333256,0.4781435595111116,6.821624220282857,9.0016882251301e-12,9.921675905331246e-10,up
ENSG00000189334.7,124.40180280730979,-3.749697639585644,0.6537296719296443,-5.735853519570998,9.70224890317901e-9,4.981622536252147e-7,down
ENSG00000143578.14,403.28325385545986,-2.2795233342876315,0.41659672242172563,-5.471774528221189,4.4555147378118705e-8,1.8672753889254523e-6,down
ENSG00000236675.1,29.86841665053277,3.562041072968757,0.8941667144162658,3.9836431121171243,6.786676989582136e-5,0.0010159765382528757,up
ENSG00000132698.12,50.852174739292465,-2.9534433271039737,1.070283038821171,-2.759497459996142,0.0057890337156126905,0.03704644025005789,down
ENSG00000254726.2,1478.9419843809274,-2.0842729565720814,0.6078561210066805,-3.428891944232268,6.060507636810991e-4,0.006205394408303265,down
ENSG00000160789.18,2582.374864751259,1.5141635934522786,0.30431277234641513,4.975682031934654,6.501830075489521e-7,1.9092330455785284e-5,up
ENSG00000196189.11,55.88087511699432,-2.7124466216447334,0.603083602599693,-4.497629532542881,6.871529660354557e-6,1.4769162893001962e-4,down
ENSG00000198715.10,313.13558366134356,2.488012089206035,0.3637576549340882,6.839751838780837,7.933048307596325e-12,8.909991789505319e-10,up
ENSG00000163467.10,26.066051667353793,-2.5251167263490997,0.7730280782691898,-3.266526530320654,0.0010887560557278385,0.009911123037107747,down
ENSG00000132677.11,146.16952789821303,-9.11199585547313,1.0764441926108215,-8.46490316731867,2.5636559837399395e-17,8.827019426367321e-15,down
ENSG00000236947.4,12.225970095807059,-3.152150383432162,0.9353627500371815,-3.3699763897021353,7.517462447246754e-4,0.0074286235550733255,down
ENSG00000272068.1,117.17803396704588,5.290959898473557,0.7185908920334196,7.362965432948306,1.7986896121169503e-13,2.8165055876664363e-11,up
ENSG00000272405.1,246.3434099692312,4.695106533365527,0.7502984422429773,6.257651980896769,3.908167313928543e-10,2.9327956424181718e-8,up
ENSG00000229953.1,19.92657315664081,3.7683191873937307,1.0975387806361272,3.433426912905651,5.960028620337789e-4,0.00612744776748987,up
ENSG00000198400.10,246.75456904491278,-3.524839278803767,0.93649937865827515,-3.7638458274834226,1.673200631651633e-4,0.0021635790200149247,down
ENSG00000027644.4,113.95996697874817,-3.456278896403524,1.1218816894154253,-3.0807873316877776,0.002064540502579106,0.01655403252296306,down
ENSG00000163565.17,454.35184940760007,3.1976022220048885,0.5514298345647348,5.79874722325984,6.681215173033693e-9,3.5768944645875503e-7,up
ENSG00000163568.12,43.147300536377756,4.891078657935461,1.030268532483972,4.747382360735697,2.060661703089324e-6,5.290236769919376e-5,up
ENSG00000085552.15,163.257774734968,-5.080324097166037,0.8357093464933576,-6.07905621551693,1.2089197459836112e-9,8.010804052631024e-8,down
