gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000100033.15,56.286293992716836,4.147160763142116,0.7656214147550259,5.416725137539515,6.070054467211582e-8,2.4115420010008008e-6,up
ENSG00000237517.7,61.70129449755815,3.7112442400573493,1.1476555855748176,3.2337613189052066,0.001221715109338182,0.010923277657830181,up
ENSG00000185065.6,17.32120997334602,2.0561485821985483,0.757317732194619,2.7150408537775395,0.006626759509734193,0.041128183103910615,up
ENSG00000236499.2,26.696661712692176,3.7564809651618623,0.7410844413769345,5.068897355586527,4.001269251925362e-7,1.261441437411299e-5,up
ENSG00000100027.13,50.454326262918464,2.039182770519719,0.7624267543492385,2.674594980943766,0.007481957905382031,0.04490197567276434,up
ENSG00000274422.1,207.60253181250062,1.7912061319756,0.6207020637548282,2.885774410254113,0.003904519151096738,0.02739247155144176,up
ENSG00000185686.16,222.4891522951694,-3.529320996185861,1.2922808885012358,-2.7310788448470396,0.006312736722177037,0.039575743249349794,down
ENSG00000128322.6,16.96932243334443,5.756942756137181,1.2609399737575437,4.565596202792868,4.980767101030442e-6,1.1198754198987781e-4,up
ENSG00000272733.1,13.435299338776304,3.355437082165659,1.0581326449354012,3.171093055512438,0.0015186648559714377,0.013034093289764636,up
ENSG00000244723.3,29.42121417118501,1.944735438029588,0.5907326924611115,3.292073492542673,9.945161917663504e-4,0.009292494817483909,up
ENSG00000133433.9,34.740681697721904,-1.6630344116422437,0.5578998043657838,-2.980883661597208,0.002874179593820806,0.021543698189873336,down
ENSG00000099994.10,52.6646774490549,2.3893700957178456,0.6681163394812691,3.5762784930136147,3.485203646052932e-4,0.004018396324667727,up
ENSG00000100077.13,452.4751693493529,3.1570606457465145,0.29293620148617716,10.777297683692014,4.4064085285360055e-27,5.50780805843341e-24,up
ENSG00000224003.1,24.049926241438,3.71290035952813,1.1796512180736316,3.1474560468739985,0.001646978650876736,0.013931091093157748,up
ENSG00000225783.5,221.0485621670902,4.206179667051273,0.5088540088723282,8.265985122869704,1.385458318096796e-16,4.1945944940999545e-14,up
ENSG00000279978.1,957.5405555869597,2.3482328768111453,0.5925774167288874,3.9627444626117017,7.409307509673686e-5,0.0010951804702851004,up
ENSG00000128342.4,770.5901875718016,-5.213862209886484,0.5663381380468706,-9.206270705814589,3.376521899051017e-20,1.8528663921042457e-17,down
ENSG00000100003.16,257.95064554036867,-1.9922947272323626,0.5394734317692558,-3.693035856647171,2.215927642505867e-4,0.0027480006640115133,down
ENSG00000185339.7,75.62783679185438,-2.884886594065515,0.6444197226978692,-4.476719896138358,7.579859188605977e-6,1.601712723849831e-4,down
ENSG00000183963.17,871.4882198535698,-1.7253366860068917,0.6467893343481262,-2.6675404098086917,0.00764086999044255,0.04561312622801504,down
ENSG00000185133.12,44.854892793555976,2.0134444240033686,0.5512323577636432,3.6526237903956487,2.595743916132582e-4,0.003143535390847458,up
ENSG00000221963.5,292.3707170555846,-3.1023625230860614,0.5553866392790484,-5.585950946017106,2.324248403359133e-8,1.100102478786695e-6,down
ENSG00000128335.12,398.02121630607377,-2.160723406113783,0.6979262111603189,-3.09591955648367,0.0019620358233050426,0.01593586912915659,down
ENSG00000128340.13,582.3009789306398,-3.6304691047500746,0.570029820656038,-6.3689108414921645,1.9037522822208156e-10,1.5621443960653047e-8,down
ENSG00000100060.16,269.41014373162125,5.350498717851497,0.7031424902381072,7.6094088924133185,2.75352331553239e-14,5.199125744166534e-12,up
