gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000101654.16,588.4929871108648,0.1827887353845629,0.24617171380569117,0.7425253395637572,0.45776910490583017,0.7069809516281704
ENSG00000175322.10,111.4299972905176,1.2456704715158124,0.6031656785907844,2.065221075619147,0.03890208725827795,0.14984002023587648
ENSG00000067900.6,1141.6689164327213,0.17131871685935282,0.19250386791838509,0.8899494784800167,0.3734930144570714,0.6363187478282889
ENSG00000141449.13,339.02377515678654,2.474171763310633,0.9547265286079787,2.591497867895274,0.00955591337192135,0.05396270648493235
ENSG00000141446.9,222.42401235104234,0.24009198249971328,0.2738768943937397,0.8766419782551811,0.38068113081547067,0.6434032887983072
ENSG00000167088.9,903.3642589631089,0.20302905566778434,0.3361969608321135,0.6038991404481222,0.5459107003165724,0.7724835213213828
ENSG00000158201.8,142.33016559839993,-0.22069864517590368,0.48558892960171707,-0.45449686292667757,0.6494712493354005,0.8368036871896938
ENSG00000101752.10,649.1716681037636,-0.23199150551237863,0.30964902366206337,-0.7492079347408614,0.453731887421218,0.7046027577741297
ENSG00000242971.3,12.824379873577904,1.696720544030813,1.1279397818258152,1.5042651845157042,0.132513099696445,0.3390543538787082
ENSG00000265142.5,157.41022718680617,2.050949764039597,0.7772414753860994,2.6387549159297956,0.008321111385277961,0.048559255852732255
ENSG00000141448.7,18.308705691098574,-0.362968446850417,0.7463377134695887,-0.48633271547144863,0.626731287294914,0.8218353471746678
ENSG00000101773.15,564.6215335089794,-0.27530439645448934,0.36011726527356036,-0.7644854135092813,0.4445780258769623,0.6969042450988573
ENSG00000134508.11,255.71786039437455,3.0121875182393882,0.7047482251019979,4.2741328192822845,1.9188263286050212e-5,3.5393477237714464e-4
ENSG00000134490.12,209.1806068351007,0.6988876817822226,0.27195774799335043,2.5698392009015714,0.010174572971925248,0.05658782861434545
ENSG00000101782.13,635.380393891886,-0.2477357433380737,0.20697745265797582,-1.1969214045138035,0.23133719043270973,0.48108491994296343
ENSG00000141452.8,290.6955597824353,-0.9341029266682275,0.39796698723883595,-2.347186969324254,0.018915760124178605,0.08950707296701059
ENSG00000141458.11,514.2867040638557,-1.2666065276548317,0.31383378093289177,-4.035915202913337,5.4389859353548334e-5,8.459574227177225e-4
ENSG00000154065.15,13.14944622359418,-1.5088576739335915,1.058503019780072,-1.4254637405258332,0.15402319425671865,0.3755092939586012
ENSG00000053747.14,31.819355566369627,-0.8857791823062521,0.7582347721333644,-1.168212293685806,0.24272114280160823,0.49635300659092124
ENSG00000168234.11,171.67387105852455,-0.17263338533221895,0.2579210597658979,-0.6693264423188617,0.5032872627536016,0.7434781133972612
ENSG00000279332.1,10.402108835051026,0.00928188441726224,1.0254977748324727,0.009051101469994457,0.9927783644812971,0.9971710167921856
ENSG00000154040.19,105.45473451270188,-1.0390986846890138,0.7297207891947897,-1.423967495616518,0.1544558815591372,0.37617826354763506
ENSG00000265750.1,11.31600209661706,0.24681292309146532,0.9391427071390276,0.26280662269459326,0.7926996307516496,0.9155245845656202
ENSG00000141447.15,438.46814165831864,0.12786445114701653,0.27970463533542117,0.4571409801402889,0.6475697166739937,0.8355738279664434
ENSG00000154059.8,219.3607264125836,-2.0692620621940816,0.652248850389861,-3.1725039621875086,0.0015113049709011936,0.012989973220276535
ENSG00000198795.9,202.02174153146245,0.12579507444598945,0.991733511604172,0.12684362580680617,0.8990641661829889,0.963830396355021
ENSG00000141380.12,1022.8051766812434,-0.28500016990374877,0.2781626737627885,-1.0245809261482406,0.3055609682122624,0.5667741208204635
ENSG00000141384.10,116.90470269162299,0.5251334422211233,0.33262743783459436,1.5787436106887143,0.11439487738399313,0.30880461904118667
ENSG00000134504.11,213.69739605940006,0.3973414375599571,0.3056291709715649,1.3000769406167874,0.19357460007968358,0.4326828627001448
ENSG00000277534.1,59.255944924323046,1.0522164481807386,0.5392648245444328,1.9512054194701902,0.05103261456460851,0.18074309093843227
ENSG00000171885.12,62.68868567647884,2.61906612886576,0.8085967947888333,3.239026107628505,0.0011993859425660492,0.010761991390628422
ENSG00000154080.11,12.27368812803255,2.1091517952276564,1.7955899181199093,1.1746288915656562,0.24014321928722887,0.49283033229916795
ENSG00000170558.7,1117.4447700615337,-1.6695299907499768,0.40911199214435484,-4.080862997926701,4.486879722853582e-5,7.241634718688627e-4
ENSG00000134755.13,64.79473141407644,1.6862224252170928,0.7662585511242136,2.2005919839239083,0.02776492159039771,0.11825176403768708
ENSG00000134757.4,22.673828447220554,-6.562984057407331,3.014600764695674,-2.1770657442495103,0.029475662490918812,0.12353046141778863
ENSG00000046604.11,203.07799461136966,-0.8396050064182486,1.3171903074006968,-0.6374211848514886,0.5238505327931031,0.7566059677452617
ENSG00000118276.10,198.7782326864447,-2.0325994362452264,0.6035183338973078,-3.367916634975144,7.573849380883588e-4,0.007475930024076211
